Activity,Resource,Weekday,Case,Anomaly
a_01_HOOFD_515\\complete,r_560912,wd_3,12747066,0
a_02_DRZ_010\\complete,r_560872,wd_2,12747066,0
a_04_BPT_005\\complete,r_560872,wd_2,12747066,0
a_08_AWB45_005\\complete,r_11744364,wd_1,12747066,0
a_09_AH_I_010\\complete,r_11744364,wd_1,12747066,0
a_11_AH_II_010\\complete,r_11744364,wd_1,12747066,0
a_13_CRD_010\\complete,r_11744364,wd_1,12747066,0
a_01_HOOFD_010\\complete,r_560872,wd_1,12748452,0
a_01_HOOFD_011\\complete,r_560872,wd_2,12748452,0
a_01_HOOFD_015\\complete,r_560872,wd_2,12748452,0
a_01_HOOFD_020\\complete,r_560872,wd_2,12748452,0
a_01_HOOFD_030_1\\complete,r_560872,wd_2,12748452,0
a_01_HOOFD_030_2\\complete,r_560872,wd_2,12748452,0
a_01_HOOFD_061\\complete,r_560872,wd_2,12748452,0
a_01_HOOFD_065_0\\complete,r_560872,wd_2,12748452,0
a_01_HOOFD_090\\complete,r_560872,wd_2,12748452,0
a_01_HOOFD_100_0\\complete,r_560872,wd_2,12748452,0
a_01_HOOFD_101\\complete,r_560872,wd_2,12748452,0
a_01_HOOFD_110_0\\complete,r_11744364,wd_2,12748452,0
a_01_HOOFD_180\\complete,r_11744364,wd_2,12748452,0
a_01_HOOFD_195\\complete,r_11744364,wd_2,12748452,0
a_01_HOOFD_200\\complete,r_11744364,wd_2,12748452,0
a_01_HOOFD_250_0\\complete,r_11744364,wd_2,12748452,0
a_01_HOOFD_330\\complete,r_11744364,wd_2,12748452,0
a_01_HOOFD_375\\complete,r_11744364,wd_2,12748452,0
a_01_HOOFD_380\\complete,r_11744364,wd_2,12748452,0
a_01_HOOFD_430\\complete,r_11744364,wd_2,12748452,0
a_01_HOOFD_480\\complete,r_11744364,wd_2,12748452,0
a_01_HOOFD_490_1\\complete,r_11744364,wd_2,12748452,0
a_01_HOOFD_490_1a\\complete,r_11744364,wd_2,12748452,0
a_01_HOOFD_490_2\\complete,r_11744364,wd_2,12748452,0
a_01_HOOFD_490_4\\complete,r_11744364,wd_2,12748452,0
a_01_HOOFD_490_5\\complete,r_560912,wd_3,12748452,0
a_01_HOOFD_490_5a\\complete,r_560912,wd_3,12748452,0
a_01_HOOFD_491\\complete,r_11744364,wd_2,12748452,0
a_01_HOOFD_494a\\complete,r_11744364,wd_2,12748452,0
a_01_HOOFD_495\\complete,r_560912,wd_1,12748452,0
a_01_HOOFD_500\\complete,r_560912,wd_1,12748452,0
a_01_HOOFD_510_0\\complete,r_560912,wd_1,12748452,0
a_01_HOOFD_510_1\\complete,r_560912,wd_1,12748452,0
a_01_HOOFD_510_2\\complete,r_560912,wd_3,12748452,0
a_01_HOOFD_510_2a\\complete,r_560912,wd_3,12748452,0
a_01_HOOFD_510_3\\complete,r_560912,wd_1,12748452,0
a_01_HOOFD_510_4\\complete,r_560912,wd_1,12748452,0
a_01_HOOFD_515\\complete,r_560912,wd_1,12748452,0
a_02_DRZ_010\\complete,r_560872,wd_2,12748452,0
a_04_BPT_005\\complete,r_560872,wd_2,12748452,0
a_08_AWB45_005\\complete,r_11744364,wd_2,12748452,0
a_09_AH_I_010\\complete,r_11744364,wd_2,12748452,0
a_11_AH_II_010\\complete,r_11744364,wd_2,12748452,0
a_13_CRD_010\\complete,r_11744364,wd_2,12748452,0
a_01_HOOFD_010\\complete,r_560872,wd_2,12761395,0
a_01_HOOFD_011\\complete,r_560872,wd_3,12761395,0
a_01_HOOFD_015\\complete,r_560872,wd_3,12761395,0
a_01_HOOFD_020\\complete,r_560872,wd_3,12761395,0
a_01_HOOFD_030_1\\complete,r_560872,wd_3,12761395,0
a_01_HOOFD_030_2\\complete,r_560872,wd_3,12761395,0
a_01_HOOFD_061\\complete,r_560872,wd_3,12761395,0
a_01_HOOFD_065_0\\complete,r_560872,wd_3,12761395,0
a_01_HOOFD_090\\complete,r_560872,wd_3,12761395,0
a_01_HOOFD_100_0\\complete,r_560872,wd_3,12761395,0
a_01_HOOFD_101\\complete,r_560872,wd_3,12761395,0
a_01_HOOFD_110_0\\complete,r_560890,wd_2,12761395,0
a_01_HOOFD_180\\complete,r_560890,wd_2,12761395,0
a_02_DRZ_010\\complete,r_560872,wd_3,12761395,0
a_04_BPT_005\\complete,r_560872,wd_3,12761395,0
a_08_AWB45_005\\complete,r_560890,wd_2,12761395,0
a_08_AWB45_010\\complete,r_560890,wd_2,12761395,0
a_08_AWB45_020_0\\complete,r_560890,wd_2,12761395,0
a_08_AWB45_025\\complete,r_560890,wd_2,12761395,0
a_08_AWB45_030\\complete,r_560890,wd_2,12761395,0
a_08_AWB45_060\\complete,r_560890,wd_2,12761395,0
a_08_AWB45_070_1\\complete,r_560890,wd_2,12761395,0
a_08_AWB45_070_1a\\complete,r_560890,wd_2,12761395,0
a_08_AWB45_070_2\\complete,r_560890,wd_2,12761395,0
a_08_AWB45_070_3\\complete,r_560890,wd_2,12761395,0
a_08_AWB45_070_3a\\complete,r_560890,wd_2,12761395,0
a_08_AWB45_070_4\\complete,r_560890,wd_2,12761395,0
a_08_AWB45_075\\complete,r_560890,wd_2,12761395,0
a_08_AWB45_090_0\\complete,r_560890,wd_2,12761395,0
a_08_AWB45_090_1\\complete,r_560890,wd_2,12761395,0
a_08_AWB45_090_2\\complete,r_560890,wd_2,12761395,0
a_08_AWB45_090_2a\\complete,r_560890,wd_2,12761395,0
a_08_AWB45_090_3\\complete,r_560890,wd_2,12761395,0
a_08_AWB45_090_4\\complete,r_560890,wd_2,12761395,0
a_01_HOOFD_010\\complete,r_560872,wd_3,12784487,0
a_01_HOOFD_011\\complete,r_560872,wd_0,12784487,0
a_01_HOOFD_015\\complete,r_560872,wd_0,12784487,0
a_01_HOOFD_020\\complete,r_560872,wd_0,12784487,0
a_01_HOOFD_030_1\\complete,r_560872,wd_0,12784487,0
a_01_HOOFD_030_2\\complete,r_560872,wd_0,12784487,0
a_01_HOOFD_061\\complete,r_560872,wd_0,12784487,0
a_01_HOOFD_065_0\\complete,r_560872,wd_0,12784487,0
a_01_HOOFD_090\\complete,r_560872,wd_0,12784487,0
a_01_HOOFD_100_0\\complete,r_560872,wd_0,12784487,0
a_01_HOOFD_101\\complete,r_560872,wd_0,12784487,0
a_01_HOOFD_110_0\\complete,r_560872,wd_0,12784487,0
a_01_HOOFD_180\\complete,r_560872,wd_0,12784487,0
a_01_HOOFD_195\\complete,r_11744364,wd_3,12784487,0
a_01_HOOFD_200\\complete,r_11744364,wd_3,12784487,0
a_01_HOOFD_250_0\\complete,r_11744364,wd_3,12784487,0
a_01_HOOFD_330\\complete,r_11744364,wd_3,12784487,0
a_01_HOOFD_375\\complete,r_11744364,wd_3,12784487,0
a_01_HOOFD_380\\complete,r_11744364,wd_3,12784487,0
a_01_HOOFD_430\\complete,r_11744364,wd_3,12784487,0
a_01_HOOFD_480\\complete,r_11744364,wd_3,12784487,0
a_01_HOOFD_490_1\\complete,r_11744364,wd_3,12784487,0
a_01_HOOFD_490_1a\\complete,r_11744364,wd_3,12784487,0
a_01_HOOFD_490_2\\complete,r_11744364,wd_3,12784487,0
a_01_HOOFD_490_4\\complete,r_11744364,wd_3,12784487,0
a_01_HOOFD_490_5\\complete,r_560912,wd_3,12784487,0
a_01_HOOFD_490_5a\\complete,r_560912,wd_3,12784487,0
a_01_HOOFD_491\\complete,r_11744364,wd_3,12784487,0
a_01_HOOFD_494a\\complete,r_11744364,wd_3,12784487,0
a_01_HOOFD_495\\complete,r_560912,wd_1,12784487,0
a_01_HOOFD_500\\complete,r_560912,wd_1,12784487,0
a_01_HOOFD_510_0\\complete,r_560912,wd_1,12784487,0
a_01_HOOFD_510_1\\complete,r_560912,wd_1,12784487,0
a_01_HOOFD_510_2\\complete,r_560912,wd_3,12784487,0
a_01_HOOFD_510_2a\\complete,r_560912,wd_3,12784487,0
a_01_HOOFD_510_3\\complete,r_560912,wd_1,12784487,0
a_01_HOOFD_510_4\\complete,r_560912,wd_1,12784487,0
a_01_HOOFD_515\\complete,r_560912,wd_1,12784487,0
a_02_DRZ_010\\complete,r_560872,wd_0,12784487,0
a_04_BPT_005\\complete,r_560872,wd_0,12784487,0
a_08_AWB45_005\\complete,r_11744364,wd_3,12784487,0
a_09_AH_I_010\\complete,r_11744364,wd_3,12784487,0
a_11_AH_II_010\\complete,r_11744364,wd_3,12784487,0
a_13_CRD_010\\complete,r_11744364,wd_3,12784487,0
a_01_HOOFD_010\\complete,r_560872,wd_4,12790913,0
a_01_HOOFD_011\\complete,r_560872,wd_0,12790913,0
a_01_HOOFD_015\\complete,r_560872,wd_0,12790913,0
a_01_HOOFD_020\\complete,r_560872,wd_0,12790913,0
a_01_HOOFD_030_1\\complete,r_560872,wd_0,12790913,0
a_01_HOOFD_030_2\\complete,r_560872,wd_0,12790913,0
a_01_HOOFD_061\\complete,r_560872,wd_0,12790913,0
a_01_HOOFD_065_0\\complete,r_560872,wd_0,12790913,0
a_01_HOOFD_090\\complete,r_560872,wd_0,12790913,0
a_01_HOOFD_100_0\\complete,r_560872,wd_0,12790913,0
a_01_HOOFD_101\\complete,r_560872,wd_0,12790913,0
a_02_DRZ_010\\complete,r_560872,wd_0,12790913,0
a_04_BPT_005\\complete,r_560872,wd_0,12790913,0
a_01_HOOFD_010\\complete,r_560912,wd_6,12812467,0
a_01_HOOFD_011\\complete,r_560912,wd_2,12812467,0
a_01_HOOFD_015\\complete,r_560912,wd_2,12812467,0
a_01_HOOFD_020\\complete,r_560912,wd_2,12812467,0
a_01_HOOFD_030_1\\complete,r_560912,wd_2,12812467,0
a_01_HOOFD_030_2\\complete,r_11744364,wd_2,12812467,0
a_01_HOOFD_061\\complete,r_560912,wd_2,12812467,0
a_01_HOOFD_065_0\\complete,r_560912,wd_2,12812467,0
a_01_HOOFD_090\\complete,r_560912,wd_2,12812467,0
a_01_HOOFD_110_0\\complete,r_11744364,wd_0,12812467,0
a_01_HOOFD_180\\complete,r_11744364,wd_1,12812467,0
a_01_HOOFD_195\\complete,r_11744364,wd_1,12812467,0
a_01_HOOFD_200\\complete,r_11744364,wd_1,12812467,0
a_01_HOOFD_250_0\\complete,r_11744364,wd_1,12812467,0
a_01_HOOFD_330\\complete,r_11744364,wd_1,12812467,0
a_01_HOOFD_375\\complete,r_11744364,wd_1,12812467,0
a_01_HOOFD_380\\complete,r_11744364,wd_1,12812467,0
a_01_HOOFD_430\\complete,r_11744364,wd_1,12812467,0
a_01_HOOFD_480\\complete,r_11744364,wd_1,12812467,0
a_01_HOOFD_490_1\\complete,r_11744364,wd_1,12812467,0
a_01_HOOFD_490_1a\\complete,r_11744364,wd_1,12812467,0
a_01_HOOFD_490_2\\complete,r_11744364,wd_1,12812467,0
a_01_HOOFD_490_4\\complete,r_11744364,wd_1,12812467,0
a_01_HOOFD_490_5\\complete,r_560912,wd_3,12812467,0
a_01_HOOFD_490_5a\\complete,r_560912,wd_3,12812467,0
a_01_HOOFD_491\\complete,r_11744364,wd_1,12812467,0
a_01_HOOFD_494a\\complete,r_11744364,wd_1,12812467,0
a_01_HOOFD_495\\complete,r_560912,wd_3,12812467,0
a_01_HOOFD_500\\complete,r_560912,wd_3,12812467,0
a_01_HOOFD_510_0\\complete,r_560912,wd_3,12812467,0
a_01_HOOFD_510_1\\complete,r_560912,wd_3,12812467,0
a_01_HOOFD_510_2\\complete,r_560912,wd_3,12812467,0
a_01_HOOFD_510_2a\\complete,r_560912,wd_3,12812467,0
a_01_HOOFD_510_3\\complete,r_560912,wd_3,12812467,0
a_01_HOOFD_510_4\\complete,r_560912,wd_3,12812467,0
a_01_HOOFD_515\\complete,r_560912,wd_3,12812467,0
a_02_DRZ_010\\complete,r_560912,wd_2,12812467,0
a_04_BPT_005\\complete,r_560912,wd_2,12812467,0
a_08_AWB45_005\\complete,r_11744364,wd_1,12812467,0
a_09_AH_I_010\\complete,r_11744364,wd_1,12812467,0
a_11_AH_II_010\\complete,r_11744364,wd_1,12812467,0
a_13_CRD_010\\complete,r_11744364,wd_1,12812467,0
a_01_HOOFD_010\\complete,r_560912,wd_4,12814326,0
a_01_HOOFD_011\\complete,r_560912,wd_3,12814326,0
a_01_HOOFD_015\\complete,r_560912,wd_3,12814326,0
a_01_HOOFD_020\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_061\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_065_0\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_090\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_100_0\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_101\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_110_0\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_180\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_195\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_200\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_250_0\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_330\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_375\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_380\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_430\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_480\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_490_1\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_490_1a\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_490_2\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_490_4\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_490_5\\complete,r_560872,wd_1,12814326,0
a_01_HOOFD_490_5a\\complete,r_560872,wd_1,12814326,0
a_01_HOOFD_491\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_494a\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_495\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_500\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_510_0\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_510_1\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_510_2\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_510_2a\\complete,r_560872,wd_1,12814326,0
a_01_HOOFD_510_3\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_510_4\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_515\\complete,r_560872,wd_0,12814326,0
a_02_DRZ_010\\complete,r_560872,wd_0,12814326,0
a_04_BPT_005\\complete,r_560872,wd_0,12814326,0
a_08_AWB45_005\\complete,r_560872,wd_0,12814326,0
a_09_AH_I_010\\complete,r_560872,wd_0,12814326,0
a_11_AH_II_010\\complete,r_560872,wd_0,12814326,0
a_13_CRD_010\\complete,r_560872,wd_0,12814326,0
a_01_HOOFD_010\\complete,r_560872,wd_0,12999831,0
a_01_HOOFD_011\\complete,r_560872,wd_0,12999831,0
a_01_HOOFD_015\\complete,r_560872,wd_0,12999831,0
a_01_HOOFD_020\\complete,r_560872,wd_0,12999831,0
a_01_HOOFD_061\\complete,r_560872,wd_0,12999831,0
a_01_HOOFD_065_0\\complete,r_560872,wd_0,12999831,0
a_01_HOOFD_090\\complete,r_560872,wd_0,12999831,0
a_01_HOOFD_100_0\\complete,r_560872,wd_0,12999831,0
a_01_HOOFD_101\\complete,r_560872,wd_0,12999831,0
a_01_HOOFD_110_0\\complete,r_560872,wd_3,12999831,0
a_01_HOOFD_180\\complete,r_560872,wd_3,12999831,0
a_01_HOOFD_195\\complete,r_560872,wd_3,12999831,0
a_01_HOOFD_200\\complete,r_560872,wd_3,12999831,0
a_01_HOOFD_250_0\\complete,r_560872,wd_3,12999831,0
a_01_HOOFD_330\\complete,r_560872,wd_3,12999831,0
a_01_HOOFD_375\\complete,r_560872,wd_3,12999831,0
a_01_HOOFD_380\\complete,r_560872,wd_3,12999831,0
a_01_HOOFD_430\\complete,r_560872,wd_3,12999831,0
a_01_HOOFD_480\\complete,r_560872,wd_3,12999831,0
a_01_HOOFD_490_1\\complete,r_560872,wd_3,12999831,0
a_01_HOOFD_490_1a\\complete,r_560872,wd_3,12999831,0
a_01_HOOFD_490_2\\complete,r_560872,wd_3,12999831,0
a_01_HOOFD_490_4\\complete,r_560872,wd_3,12999831,0
a_01_HOOFD_490_5\\complete,r_560872,wd_1,12999831,0
a_01_HOOFD_490_5a\\complete,r_560872,wd_1,12999831,0
a_01_HOOFD_491\\complete,r_560872,wd_3,12999831,0
a_01_HOOFD_494a\\complete,r_560872,wd_3,12999831,0
a_01_HOOFD_495\\complete,r_560872,wd_3,12999831,0
a_01_HOOFD_500\\complete,r_560872,wd_3,12999831,0
a_01_HOOFD_510_0\\complete,r_560872,wd_3,12999831,0
a_01_HOOFD_510_1\\complete,r_560872,wd_3,12999831,0
a_01_HOOFD_510_2\\complete,r_560872,wd_0,12999831,0
a_01_HOOFD_510_2a\\complete,r_560872,wd_0,12999831,0
a_01_HOOFD_510_3\\complete,r_560872,wd_3,12999831,0
a_01_HOOFD_510_4\\complete,r_560872,wd_3,12999831,0
a_01_HOOFD_515\\complete,r_560872,wd_3,12999831,0
a_02_DRZ_010\\complete,r_560872,wd_0,12999831,0
a_04_BPT_005\\complete,r_560872,wd_0,12999831,0
a_08_AWB45_005\\complete,r_560872,wd_3,12999831,0
a_09_AH_I_010\\complete,r_560872,wd_3,12999831,0
a_11_AH_II_010\\complete,r_560872,wd_3,12999831,0
a_13_CRD_010\\complete,r_560872,wd_3,12999831,0
a_01_HOOFD_010\\complete,r_560872,wd_2,13055065,0
a_01_HOOFD_011\\complete,r_560872,wd_3,13055065,0
a_01_HOOFD_015\\complete,r_560872,wd_3,13055065,0
a_01_HOOFD_020\\complete,r_560872,wd_3,13055065,0
a_01_HOOFD_030_1\\complete,r_560872,wd_3,13055065,0
a_01_HOOFD_030_2\\complete,r_560872,wd_4,13055065,0
a_01_HOOFD_061\\complete,r_560872,wd_3,13055065,0
a_01_HOOFD_065_0\\complete,r_560872,wd_3,13055065,0
a_01_HOOFD_090\\complete,r_560872,wd_3,13055065,0
a_01_HOOFD_100_0\\complete,r_560872,wd_3,13055065,0
a_01_HOOFD_101\\complete,r_560872,wd_3,13055065,0
a_02_DRZ_010\\complete,r_560872,wd_3,13055065,0
a_04_BPT_005\\complete,r_560872,wd_3,13055065,0
a_01_HOOFD_010\\complete,r_560872,wd_3,13060554,0
a_01_HOOFD_011\\complete,r_560872,wd_4,13060554,0
a_01_HOOFD_015\\complete,r_560872,wd_4,13060554,0
a_01_HOOFD_020\\complete,r_560872,wd_4,13060554,0
a_01_HOOFD_030_1\\complete,r_560872,wd_4,13060554,0
a_01_HOOFD_030_2\\complete,r_560872,wd_4,13060554,0
a_01_HOOFD_061\\complete,r_560872,wd_4,13060554,0
a_01_HOOFD_065_0\\complete,r_560872,wd_4,13060554,0
a_01_HOOFD_090\\complete,r_560872,wd_4,13060554,0
a_01_HOOFD_100_0\\complete,r_560872,wd_4,13060554,0
a_01_HOOFD_101\\complete,r_560872,wd_4,13060554,0
a_02_DRZ_010\\complete,r_560872,wd_4,13060554,0
a_04_BPT_005\\complete,r_560872,wd_4,13060554,0
a_01_HOOFD_010\\complete,r_560872,wd_3,13063833,0
a_01_HOOFD_011\\complete,r_560872,wd_0,13063833,0
a_01_HOOFD_015\\complete,r_560872,wd_0,13063833,0
a_01_HOOFD_020\\complete,r_560872,wd_0,13063833,0
a_01_HOOFD_030_1\\complete,r_560872,wd_0,13063833,0
a_01_HOOFD_030_2\\complete,r_560872,wd_0,13063833,0
a_01_HOOFD_061\\complete,r_560872,wd_0,13063833,0
a_01_HOOFD_065_0\\complete,r_560872,wd_0,13063833,0
a_01_HOOFD_090\\complete,r_560872,wd_0,13063833,0
a_01_HOOFD_100_0\\complete,r_560872,wd_0,13063833,0
a_01_HOOFD_101\\complete,r_560872,wd_0,13063833,0
a_02_DRZ_010\\complete,r_560872,wd_0,13063833,0
a_04_BPT_005\\complete,r_560872,wd_0,13063833,0
a_01_HOOFD_010\\complete,r_560872,wd_4,13090033,0
a_01_HOOFD_011\\complete,r_560872,wd_3,13090033,0
a_01_HOOFD_015\\complete,r_560872,wd_3,13090033,0
a_01_HOOFD_020\\complete,r_560872,wd_3,13090033,0
a_01_HOOFD_030_1\\complete,r_560872,wd_3,13090033,0
a_01_HOOFD_030_2\\complete,r_560872,wd_3,13090033,0
a_01_HOOFD_061\\complete,r_560872,wd_3,13090033,0
a_01_HOOFD_065_0\\complete,r_560872,wd_3,13090033,0
a_01_HOOFD_090\\complete,r_560872,wd_3,13090033,0
a_01_HOOFD_100_0\\complete,r_560872,wd_3,13090033,0
a_01_HOOFD_101\\complete,r_560872,wd_3,13090033,0
a_02_DRZ_010\\complete,r_560872,wd_3,13090033,0
a_04_BPT_005\\complete,r_560872,wd_3,13090033,0
a_01_HOOFD_010\\complete,r_560872,wd_4,13113275,0
a_01_HOOFD_011\\complete,r_560872,wd_0,13113275,0
a_01_HOOFD_015\\complete,r_560872,wd_0,13113275,0
a_01_HOOFD_020\\complete,r_560872,wd_0,13113275,0
a_01_HOOFD_030_1\\complete,r_560872,wd_0,13113275,0
a_01_HOOFD_030_2\\complete,r_560872,wd_0,13113275,0
a_01_HOOFD_061\\complete,r_560872,wd_0,13113275,0
a_01_HOOFD_065_0\\complete,r_560872,wd_0,13113275,0
a_01_HOOFD_090\\complete,r_560872,wd_0,13113275,0
a_01_HOOFD_100_0\\complete,r_560872,wd_0,13113275,0
a_01_HOOFD_101\\complete,r_560872,wd_0,13113275,0
a_02_DRZ_010\\complete,r_560872,wd_0,13113275,0
a_04_BPT_005\\complete,r_560872,wd_0,13113275,0
a_01_HOOFD_010\\complete,r_560462,wd_2,2742737,0
a_01_HOOFD_015\\complete,r_560462,wd_3,2742737,0
a_01_HOOFD_020\\complete,r_560462,wd_3,2742737,0
a_01_HOOFD_040\\complete,r_560462,wd_3,2742737,0
a_01_HOOFD_050\\complete,r_560462,wd_3,2742737,0
a_01_HOOFD_055\\complete,r_560462,wd_3,2742737,0
a_01_HOOFD_060\\complete,r_560462,wd_3,2742737,0
a_01_HOOFD_010\\complete,r_560872,wd_1,2760925,0
a_01_HOOFD_015\\complete,r_560872,wd_3,2760925,0
a_01_HOOFD_010\\complete,r_6,wd_2,2771451,0
a_01_HOOFD_015\\complete,r_6,wd_1,2771451,0
a_01_HOOFD_020\\complete,r_6,wd_1,2771451,0
a_01_HOOFD_030_1\\complete,r_6,wd_1,2771451,0
a_01_HOOFD_030_2\\complete,r_6,wd_3,2771451,0
a_01_HOOFD_040\\complete,r_6,wd_1,2771451,0
a_01_HOOFD_050\\complete,r_6,wd_1,2771451,0
a_01_HOOFD_060\\complete,r_6,wd_1,2771451,0
a_01_HOOFD_065_1\\complete,r_6,wd_1,2771451,0
a_01_HOOFD_065_2\\complete,r_6,wd_2,2771451,0
a_01_HOOFD_100\\complete,r_6,wd_3,2771451,0
a_01_HOOFD_100\\complete,r_6,wd_1,2771451,0
a_01_HOOFD_110\\complete,r_6,wd_1,2771451,0
a_01_HOOFD_110\\complete,r_2670601,wd_2,2771451,0
a_01_HOOFD_120\\complete,r_6,wd_1,2771451,0
a_01_HOOFD_120\\complete,r_2670601,wd_2,2771451,0
a_01_HOOFD_130\\complete,r_6,wd_1,2771451,0
a_01_HOOFD_130\\complete,r_2670601,wd_2,2771451,0
a_01_HOOFD_180\\complete,r_6,wd_1,2771451,0
a_01_HOOFD_180\\complete,r_2670601,wd_2,2771451,0
a_01_HOOFD_190_1\\complete,r_6,wd_1,2771451,0
a_01_HOOFD_190_1\\complete,r_2670601,wd_2,2771451,0
a_01_HOOFD_190_2\\complete,r_2670601,wd_1,2771451,0
a_01_HOOFD_190_2\\complete,r_6,wd_4,2771451,0
a_01_HOOFD_200\\complete,r_6,wd_1,2771451,0
a_01_HOOFD_200\\complete,r_2670601,wd_2,2771451,0
a_01_HOOFD_205\\complete,r_2670601,wd_2,2771451,0
a_01_HOOFD_250\\complete,r_2670601,wd_2,2771451,0
a_01_HOOFD_260\\complete,r_2670601,wd_2,2771451,0
a_01_HOOFD_270\\complete,r_2670601,wd_2,2771451,0
a_01_HOOFD_370\\complete,r_2670601,wd_2,2771451,0
a_01_HOOFD_375\\complete,r_2670601,wd_2,2771451,0
a_01_HOOFD_380\\complete,r_2670601,wd_2,2771451,0
a_01_HOOFD_430\\complete,r_2670601,wd_2,2771451,0
a_01_HOOFD_470\\complete,r_2670601,wd_2,2771451,0
a_01_HOOFD_480\\complete,r_2670601,wd_2,2771451,0
a_01_HOOFD_490_1\\complete,r_2670601,wd_2,2771451,0
a_01_HOOFD_490_2\\complete,r_560890,wd_0,2771451,0
a_01_HOOFD_490_3\\complete,r_560890,wd_0,2771451,0
a_01_HOOFD_500\\complete,r_560890,wd_0,2771451,0
a_01_HOOFD_510_1\\complete,r_560890,wd_0,2771451,0
a_01_HOOFD_510_2\\complete,r_560890,wd_0,2771451,0
a_01_HOOFD_520\\complete,r_560890,wd_0,2771451,0
a_01_HOOFD_530\\complete,r_560890,wd_2,2771451,0
a_05_EIND_010\\complete,r_6,wd_1,2771451,0
a_06_VD_010\\complete,r_6,wd_1,2771451,0
a_08_AWB45_010\\complete,r_6,wd_1,2771451,0
a_08_AWB45_020_1\\complete,r_6,wd_1,2771451,0
a_08_AWB45_020_2\\complete,r_6,wd_3,2771451,0
a_08_AWB45_030\\complete,r_6,wd_1,2771451,0
a_08_AWB45_040\\complete,r_6,wd_0,2771451,0
a_08_AWB45_170\\complete,r_2670601,wd_2,2771451,0
a_09_AH_I_010\\complete,r_2670601,wd_2,2771451,0
a_01_HOOFD_010\\complete,r_560912,wd_2,2799076,0
a_01_HOOFD_015\\complete,r_560912,wd_1,2799076,0
a_01_HOOFD_010\\complete,r_560912,wd_2,2802160,0
a_01_HOOFD_015\\complete,r_560912,wd_0,2802160,0
a_01_HOOFD_020\\complete,r_560912,wd_0,2802160,0
a_01_HOOFD_040\\complete,r_560912,wd_0,2802160,0
a_01_HOOFD_050\\complete,r_560912,wd_0,2802160,0
a_01_HOOFD_060\\complete,r_560912,wd_0,2802160,0
a_01_HOOFD_065_1\\complete,r_560912,wd_0,2802160,0
a_01_HOOFD_065_2\\complete,r_560912,wd_0,2802160,0
a_01_HOOFD_100\\complete,r_560912,wd_0,2802160,0
a_01_HOOFD_100\\complete,r_560912,wd_2,2802160,0
a_01_HOOFD_110\\complete,r_560890,wd_1,2802160,0
a_01_HOOFD_120\\complete,r_560890,wd_1,2802160,0
a_01_HOOFD_130\\complete,r_560890,wd_1,2802160,0
a_01_HOOFD_180\\complete,r_560890,wd_1,2802160,0
a_01_HOOFD_190_1\\complete,r_560890,wd_1,2802160,0
a_01_HOOFD_190_2\\complete,r_560890,wd_1,2802160,0
a_01_HOOFD_200\\complete,r_560890,wd_1,2802160,0
a_05_EIND_010\\complete,r_2670601,wd_3,2802160,0
a_08_AWB45_010\\complete,r_560890,wd_1,2802160,0
a_08_AWB45_020_1\\complete,r_560890,wd_1,2802160,0
a_08_AWB45_020_2\\complete,r_560890,wd_3,2802160,0
a_01_HOOFD_010\\complete,r_560925,wd_2,2824783,0
a_01_HOOFD_015\\complete,r_560925,wd_3,2824783,0
a_01_HOOFD_020\\complete,r_560925,wd_3,2824783,0
a_01_HOOFD_030_1\\complete,r_2670601,wd_4,2824783,0
a_01_HOOFD_030_2\\complete,r_2670601,wd_4,2824783,0
a_01_HOOFD_040\\complete,r_2670601,wd_4,2824783,0
a_01_HOOFD_060\\complete,r_2670601,wd_4,2824783,0
a_01_HOOFD_010\\complete,r_560912,wd_0,2831567,0
a_01_HOOFD_015\\complete,r_560912,wd_1,2831567,0
a_01_HOOFD_020\\complete,r_560912,wd_1,2831567,0
