Activity,Resource,Weekday,Case,Anomaly
76,4,4,142,0
77,4,4,142,0
80,4,4,142,0
86,4,4,142,0
87,4,4,142,0
88,4,4,142,0
95,4,4,142,0
109,4,4,142,0
110,4,4,142,0
111,4,4,142,0
112,4,4,142,0
115,4,4,142,0
116,4,4,142,0
117,4,4,142,0
118,4,4,142,0
122,4,4,142,0
123,4,4,142,0
124,4,4,142,0
126,4,4,142,0
127,4,4,142,0
128,4,4,142,0
129,4,4,142,0
130,4,4,142,0
131,4,4,142,0
132,4,4,142,0
138,4,1,142,0
152,4,1,142,0
154,4,1,142,0
155,4,5,142,0
156,4,1,142,0
157,4,1,142,0
158,4,1,142,0
159,4,1,142,0
165,8,0,142,0
170,8,0,142,0
172,8,0,142,0
183,8,0,142,0
231,4,4,142,0
276,4,4,142,0
316,4,4,142,0
355,4,4,142,0
363,4,4,142,0
364,8,0,142,0
0,7,3,143,0
26,7,3,143,0
27,7,3,143,0
28,7,0,143,0
29,7,3,143,0
31,7,3,143,0
32,7,3,143,0
33,7,3,143,0
34,7,3,143,0
39,7,3,143,0
40,7,3,143,0
49,7,3,143,0
51,7,3,143,0
56,7,3,143,0
64,7,3,143,0
69,7,3,143,0
76,7,3,143,0
77,7,3,143,0
80,7,3,143,0
86,7,3,143,0
87,7,3,143,0
88,7,3,143,0
95,7,3,143,0
109,7,3,143,0
110,7,3,143,0
111,7,3,143,0
112,7,3,143,0
115,7,3,143,0
116,7,3,143,0
117,7,3,143,0
118,7,3,143,0
122,7,3,143,0
123,7,3,143,0
124,7,3,143,0
126,7,3,143,0
127,7,3,143,0
128,7,3,143,0
129,7,3,143,0
130,7,3,143,0
131,7,3,143,0
132,7,3,143,0
138,7,3,143,0
152,7,3,143,0
154,7,3,143,0
155,7,3,143,0
156,7,3,143,0
157,7,3,143,0
158,7,3,143,0
159,7,3,143,0
165,7,3,143,0
170,7,3,143,0
172,7,3,143,0
183,7,3,143,0
231,7,3,143,0
276,7,3,143,0
316,7,3,143,0
355,7,3,143,0
363,7,3,143,0
364,7,3,143,0
0,4,2,144,0
26,4,2,144,0
27,4,2,144,0
28,8,2,144,0
29,8,4,144,0
31,8,4,144,0
32,8,4,144,0
33,8,4,144,0
34,8,4,144,0
39,8,4,144,0
40,8,4,144,0
49,4,2,144,0
51,4,1,144,0
52,4,1,144,0
53,4,1,144,0
56,4,1,144,0
59,4,3,144,0
60,4,3,144,0
63,4,3,144,0
64,4,3,144,0
67,4,3,144,0
69,4,3,144,0
76,4,3,144,0
77,4,3,144,0
80,4,3,144,0
86,4,3,144,0
87,4,3,144,0
88,4,3,144,0
95,4,3,144,0
109,4,3,144,0
110,4,3,144,0
111,4,3,144,0
112,4,3,144,0
115,4,3,144,0
116,4,3,144,0
117,4,3,144,0
118,4,3,144,0
122,4,3,144,0
123,4,3,144,0
124,4,3,144,0
126,4,3,144,0
127,4,3,144,0
128,4,4,144,0
129,4,4,144,0
130,4,3,144,0
131,4,3,144,0
132,4,3,144,0
138,4,2,144,0
152,4,2,144,0
154,4,2,144,0
155,4,2,144,0
156,4,2,144,0
157,4,2,144,0
158,4,2,144,0
159,4,2,144,0
165,8,4,144,0
170,8,4,144,0
172,8,4,144,0
183,8,4,144,0
231,4,1,144,0
231,4,3,144,0
232,4,1,144,0
233,4,1,144,0
234,4,1,144,0
235,4,1,144,0
236,4,1,144,0
237,4,3,144,0
238,4,3,144,0
239,4,3,144,0
241,4,3,144,0
276,4,3,144,0
316,4,3,144,0
355,4,3,144,0
363,4,3,144,0
364,8,4,144,0
0,7,3,145,0
26,7,3,145,0
27,7,3,145,0
28,7,6,145,0
29,7,1,145,0
31,7,1,145,0
32,7,1,145,0
33,7,1,145,0
34,7,1,145,0
39,7,1,145,0
40,7,1,145,0
49,7,3,145,0
51,7,3,145,0
56,7,3,145,0
64,7,3,145,0
69,7,3,145,0
76,7,3,145,0
77,7,3,145,0
80,7,3,145,0
86,7,3,145,0
87,7,3,145,0
88,7,3,145,0
95,7,3,145,0
109,7,3,145,0
110,7,3,145,0
111,7,3,145,0
112,7,3,145,0
115,7,3,145,0
116,7,3,145,0
117,7,3,145,0
118,7,3,145,0
122,7,3,145,0
123,7,3,145,0
124,7,3,145,0
126,7,3,145,0
127,7,3,145,0
128,7,3,145,0
129,7,3,145,0
130,7,3,145,0
131,7,3,145,0
132,7,3,145,0
138,7,3,145,0
152,7,3,145,0
154,7,3,145,0
155,7,3,145,0
156,7,3,145,0
157,7,3,145,0
158,7,3,145,0
159,7,3,145,0
165,7,1,145,0
170,7,1,145,0
172,7,1,145,0
183,7,1,145,0
231,7,3,145,0
276,7,3,145,0
316,7,3,145,0
355,7,3,145,0
363,7,3,145,0
364,7,1,145,0
0,7,1,146,0
26,7,1,146,0
27,7,1,146,0
28,7,3,146,0
29,7,3,146,0
31,7,3,146,0
32,7,3,146,0
33,7,3,146,0
34,7,3,146,0
39,7,3,146,0
40,7,3,146,0
49,7,1,146,0
51,7,3,146,0
56,7,3,146,0
64,7,3,146,0
69,7,3,146,0
76,7,3,146,0
77,7,3,146,0
80,7,3,146,0
86,7,3,146,0
87,7,3,146,0
88,7,3,146,0
95,7,3,146,0
109,7,3,146,0
110,7,1,146,0
111,7,1,146,0
112,7,1,146,0
115,7,1,146,0
116,7,1,146,0
117,7,1,146,0
118,7,1,146,0
122,7,1,146,0
123,7,1,146,0
124,7,1,146,0
126,7,1,146,0
127,7,1,146,0
128,7,1,146,0
129,7,1,146,0
130,7,1,146,0
131,7,1,146,0
132,7,1,146,0
138,7,1,146,0
152,7,1,146,0
154,7,1,146,0
155,7,1,146,0
156,7,1,146,0
157,7,1,146,0
158,7,1,146,0
159,7,1,146,0
165,7,3,146,0
170,7,3,146,0
172,7,3,146,0
183,7,3,146,0
231,7,3,146,0
276,7,3,146,0
316,7,3,146,0
355,7,3,146,0
363,7,1,146,0
364,7,3,146,0
0,3,4,147,0
26,3,4,147,0
27,3,4,147,0
28,8,2,147,0
29,8,4,147,0
31,8,4,147,0
32,8,4,147,0
33,8,4,147,0
34,8,4,147,0
39,8,4,147,0
40,8,4,147,0
49,3,4,147,0
51,5,0,147,0
52,5,0,147,0
53,5,0,147,0
56,5,0,147,0
64,5,2,147,0
69,5,2,147,0
76,5,2,147,0
77,5,2,147,0
80,5,2,147,0
86,5,2,147,0
87,5,2,147,0
88,5,2,147,0
95,5,2,147,0
109,5,2,147,0
110,5,2,147,0
111,5,2,147,0
112,5,2,147,0
115,5,2,147,0
116,8,0,147,0
117,8,0,147,0
118,8,0,147,0
122,8,0,147,0
123,8,0,147,0
124,8,0,147,0
126,8,0,147,0
127,8,0,147,0
128,8,0,147,0
129,8,0,147,0
130,8,0,147,0
131,8,0,147,0
132,8,0,147,0
138,3,4,147,0
139,3,4,147,0
152,3,4,147,0
154,3,4,147,0
155,3,3,147,0
156,3,4,147,0
157,3,4,147,0
158,3,4,147,0
159,3,4,147,0
165,8,4,147,0
170,8,4,147,0
172,8,4,147,0
183,8,4,147,0
231,5,0,147,0
231,5,1,147,0
232,5,0,147,0
233,5,0,147,0
234,5,0,147,0
235,5,0,147,0
236,5,0,147,0
237,5,2,147,0
244,5,2,147,0
245,5,2,147,0
246,5,2,147,0
247,5,2,147,0
250,5,2,147,0
251,5,2,147,0
252,5,2,147,0
253,5,2,147,0
255,5,2,147,0
257,5,2,147,0
258,5,2,147,0
259,5,2,147,0
260,5,2,147,0
261,5,2,147,0
262,5,1,147,0
263,5,1,147,0
264,5,1,147,0
265,5,1,147,0
266,5,1,147,0
267,5,1,147,0
268,5,1,147,0
269,5,1,147,0
270,5,1,147,0
276,5,2,147,0
316,5,2,147,0
355,5,2,147,0
364,8,4,147,0
366,3,4,147,0
366,3,4,147,0
0,7,1,148,0
26,7,1,148,0
27,7,1,148,0
28,8,4,148,0
29,8,0,148,0
31,8,0,148,0
32,8,0,148,0
33,8,0,148,0
34,8,0,148,0
39,8,0,148,0
40,8,0,148,0
49,7,1,148,0
51,7,1,148,0
56,7,1,148,0
64,7,1,148,0
69,7,1,148,0
76,7,1,148,0
77,7,1,148,0
80,7,1,148,0
86,7,1,148,0
87,7,1,148,0
88,7,1,148,0
95,7,1,148,0
109,7,1,148,0
110,7,1,148,0
111,7,1,148,0
112,7,1,148,0
115,7,1,148,0
116,7,1,148,0
117,7,1,148,0
118,7,1,148,0
122,7,1,148,0
123,7,1,148,0
124,7,1,148,0
126,7,1,148,0
127,7,1,148,0
128,7,1,148,0
129,7,1,148,0
130,7,1,148,0
131,7,1,148,0
132,7,1,148,0
138,7,1,148,0
152,7,1,148,0
154,7,1,148,0
155,7,1,148,0
156,7,1,148,0
157,7,1,148,0
158,7,1,148,0
159,7,1,148,0
165,8,0,148,0
170,8,0,148,0
172,8,0,148,0
183,8,0,148,0
231,7,1,148,0
276,7,1,148,0
316,7,1,148,0
355,7,1,148,0
363,7,1,148,0
364,8,0,148,0
0,3,4,149,0
26,3,4,149,0
27,3,4,149,0
28,8,3,149,0
29,8,0,149,0
31,8,0,149,0
32,8,0,149,0
33,8,0,149,0
34,8,0,149,0
39,8,0,149,0
40,8,0,149,0
49,3,4,149,0
51,5,2,149,0
56,5,2,149,0
64,5,2,149,0
69,5,2,149,0
76,5,2,149,0
77,5,2,149,0
80,5,2,149,0
86,5,2,149,0
87,5,2,149,0
88,5,2,149,0
95,5,2,149,0
109,5,2,149,0
110,5,2,149,0
111,5,2,149,0
112,5,2,149,0
115,8,0,149,0
116,8,0,149,0
117,8,0,149,0
118,8,0,149,0
122,8,0,149,0
123,8,0,149,0
124,8,0,149,0
126,8,0,149,0
127,8,0,149,0
128,8,0,149,0
129,8,0,149,0
130,8,0,149,0
131,8,0,149,0
132,8,0,149,0
138,3,4,149,0
152,3,4,149,0
154,3,4,149,0
155,3,3,149,0
156,3,4,149,0
157,3,4,149,0
158,3,4,149,0
159,3,4,149,0
165,8,0,149,0
170,8,0,149,0
172,8,0,149,0
183,8,0,149,0
231,5,2,149,0
276,5,2,149,0
316,5,2,149,0
355,5,2,149,0
363,8,0,149,0
364,8,0,149,0
0,4,2,151,0
26,4,2,151,0
27,4,2,151,0
28,8,2,151,0
29,8,2,151,0
31,8,2,151,0
32,8,2,151,0
33,8,2,151,0
34,8,2,151,0
39,8,2,151,0
40,8,2,151,0
49,4,2,151,0
51,4,4,151,0
52,4,4,151,0
53,4,4,151,0
56,4,4,151,0
64,4,4,151,0
69,4,4,151,0
76,4,4,151,0
77,4,4,151,0
80,4,4,151,0
86,4,4,151,0
87,4,4,151,0
88,4,4,151,0
95,4,4,151,0
109,4,4,151,0
110,4,4,151,0
111,4,4,151,0
112,4,4,151,0
115,4,0,151,0
116,4,0,151,0
117,4,0,151,0
118,4,0,151,0
122,4,0,151,0
123,4,0,151,0
124,4,0,151,0
126,4,0,151,0
127,4,0,151,0
128,4,0,151,0
129,4,0,151,0
130,4,0,151,0
131,4,0,151,0
132,4,0,151,0
138,4,2,151,0
152,4,2,151,0
154,4,2,151,0
155,4,2,151,0
156,4,2,151,0
157,4,2,151,0
158,4,2,151,0
159,4,2,151,0
165,8,2,151,0
170,8,2,151,0
172,8,2,151,0
183,8,2,151,0
231,4,4,151,0
276,4,4,151,0
316,4,4,151,0
355,4,4,151,0
363,4,0,151,0
364,8,2,151,0
0,3,4,153,0
26,3,4,153,0
27,3,4,153,0
28,8,4,153,0
29,8,1,153,0
31,8,1,153,0
32,8,1,153,0
33,8,1,153,0
34,8,1,153,0
39,8,1,153,0
40,8,1,153,0
49,3,4,153,0
51,5,2,153,0
52,5,2,153,0
53,5,2,153,0
56,5,2,153,0
64,5,2,153,0
69,5,2,153,0
76,5,2,153,0
77,5,2,153,0
80,5,2,153,0
86,5,2,153,0
87,5,2,153,0
88,5,2,153,0
95,5,2,153,0
109,5,2,153,0
110,5,2,153,0
111,5,2,153,0
112,5,2,153,0
115,5,2,153,0
116,7,2,153,0
117,7,2,153,0
118,5,2,153,0
122,5,2,153,0
123,7,1,153,0
124,7,1,153,0
126,7,1,153,0
127,8,2,153,0
128,8,2,153,0
129,8,2,153,0
130,8,2,153,0
131,8,2,153,0
132,8,2,153,0
138,3,4,153,0
139,3,4,153,0
152,3,4,153,0
154,3,4,153,0
155,3,0,153,0
156,3,4,153,0
157,3,4,153,0
158,3,4,153,0
159,3,4,153,0
165,8,1,153,0
170,8,1,153,0
172,8,1,153,0
183,8,1,153,0
231,5,2,153,0
276,5,2,153,0
316,5,2,153,0
355,5,2,153,0
364,8,1,153,0
0,3,1,154,0
1,3,1,154,0
2,3,1,154,0
4,3,1,154,0
5,3,1,154,0
7,3,1,154,0
8,3,0,154,0
21,3,0,154,0
26,3,3,154,0
27,3,0,154,0
28,8,1,154,0
29,8,1,154,0
31,8,1,154,0
32,8,1,154,0
33,8,1,154,0
34,8,1,154,0
39,8,1,154,0
40,8,1,154,0
49,3,0,154,0
51,5,0,154,0
56,5,0,154,0
64,5,0,154,0
69,5,0,154,0
76,5,0,154,0
77,5,0,154,0
80,5,0,154,0
86,5,0,154,0
87,5,0,154,0
88,5,0,154,0
95,5,0,154,0
109,5,0,154,0
110,5,0,154,0
111,5,0,154,0
112,5,0,154,0
115,5,0,154,0
116,7,2,154,0
117,7,2,154,0
118,5,0,154,0
122,5,0,154,0
123,7,1,154,0
124,7,1,154,0
126,7,1,154,0
127,8,2,154,0
128,8,2,154,0
129,8,2,154,0
130,8,2,154,0
131,8,2,154,0
132,8,2,154,0
138,3,0,154,0
139,3,1,154,0
152,3,0,154,0
154,3,0,154,0
155,3,0,154,0
156,3,0,154,0
157,3,0,154,0
158,3,0,154,0
159,3,0,154,0
165,8,1,154,0
170,8,1,154,0
172,8,1,154,0
183,8,1,154,0
231,5,0,154,0
276,5,0,154,0
316,5,0,154,0
355,5,0,154,0
364,8,1,154,0
0,3,4,155,0
26,3,4,155,0
27,3,4,155,0
28,8,2,155,0
29,8,3,155,0
31,8,3,155,0
32,8,3,155,0
33,8,3,155,0
34,8,3,155,0
39,8,3,155,0
40,8,3,155,0
49,3,4,155,0
51,5,0,155,0
56,5,0,155,0
64,5,0,155,0
69,5,0,155,0
76,5,0,155,0
77,5,0,155,0
80,5,0,155,0
86,5,0,155,0
87,5,0,155,0
88,5,0,155,0
95,5,0,155,0
109,5,0,155,0
110,5,0,155,0
111,5,0,155,0
112,5,0,155,0
115,5,1,155,0
116,7,2,155,0
117,7,2,155,0
118,5,1,155,0
122,5,1,155,0
123,7,1,155,0
124,7,1,155,0
126,7,1,155,0
127,7,1,155,0
128,7,2,155,0
129,7,2,155,0
130,7,1,155,0
131,7,1,155,0
132,7,1,155,0
138,3,4,155,0
139,3,4,155,0
152,3,4,155,0
154,3,4,155,0
155,3,2,155,0
156,3,4,155,0
157,3,4,155,0
158,3,4,155,0
159,3,4,155,0
165,8,3,155,0
170,8,3,155,0
172,8,3,155,0
183,8,3,155,0
231,5,0,155,0
276,5,0,155,0
316,5,0,155,0
355,5,0,155,0
364,8,3,155,0
0,7,1,158,0
26,7,1,158,0
27,7,1,158,0
28,7,1,158,0
29,7,3,158,0
31,7,3,158,0
32,7,3,158,0
33,7,3,158,0
34,7,3,158,0
39,7,3,158,0
40,7,3,158,0
49,7,1,158,0
51,7,3,158,0
56,7,3,158,0
64,7,3,158,0
69,7,3,158,0
76,7,3,158,0
77,7,3,158,0
80,7,3,158,0
86,7,3,158,0
87,7,3,158,0
88,7,3,158,0
95,7,3,158,0
109,7,3,158,0
110,7,3,158,0
111,7,3,158,0
112,7,3,158,0
115,7,3,158,0
116,7,3,158,0
117,7,3,158,0
118,7,3,158,0
122,7,3,158,0
123,7,3,158,0
124,7,3,158,0
126,7,3,158,0
127,7,1,158,0
128,7,3,158,0
129,7,3,158,0
130,7,1,158,0
131,7,1,158,0
132,7,1,158,0
138,7,1,158,0
152,7,1,158,0
154,7,1,158,0
155,7,3,158,0
156,7,1,158,0
157,7,1,158,0
158,7,1,158,0
159,7,1,158,0
165,7,3,158,0
170,7,3,158,0
172,7,3,158,0
183,7,3,158,0
231,7,3,158,0
276,7,3,158,0
316,7,3,158,0
355,7,3,158,0
363,7,3,158,0
364,7,3,158,0
0,4,0,159,0
26,4,0,159,0
27,4,0,159,0
28,8,3,159,0
29,8,4,159,0
31,8,4,159,0
32,8,4,159,0
33,8,4,159,0
34,8,4,159,0
39,8,4,159,0
40,8,4,159,0
49,4,0,159,0
51,4,2,159,0
52,4,2,159,0
53,4,2,159,0
56,4,2,159,0
59,4,0,159,0
60,4,0,159,0
63,4,0,159,0
64,4,0,159,0
67,4,0,159,0
69,4,0,159,0
76,4,0,159,0
76,4,0,159,0
77,4,0,159,0
77,4,0,159,0
80,4,0,159,0
80,4,0,159,0
86,4,0,159,0
86,4,0,159,0
87,4,0,159,0
87,4,0,159,0
88,4,0,159,0
88,4,0,159,0
95,4,0,159,0
109,4,0,159,0
110,4,0,159,0
111,4,0,159,0
112,4,0,159,0
115,4,0,159,0
116,4,3,159,0
117,4,3,159,0
118,4,0,159,0
122,4,0,159,0
123,4,0,159,0
124,4,0,159,0
126,4,0,159,0
127,4,0,159,0
128,4,3,159,0
129,4,3,159,0
130,4,0,159,0
131,4,0,159,0
132,4,0,159,0
138,4,0,159,0
139,4,0,159,0
152,4,0,159,0
154,4,0,159,0
155,4,0,159,0
156,4,0,159,0
157,4,0,159,0
158,4,0,159,0
159,4,0,159,0
165,8,4,159,0
170,8,4,159,0
171,4,0,159,0
172,8,4,159,0
183,8,4,159,0
196,4,0,159,0
197,4,0,159,0
201,4,0,159,0
202,4,0,159,0
203,4,0,159,0
206,4,0,159,0
207,4,0,159,0
208,4,0,159,0
209,4,0,159,0
214,4,0,159,0
215,4,0,159,0
216,4,0,159,0
231,4,2,159,0
231,4,0,159,0
232,4,2,159,0
233,4,2,159,0
234,4,2,159,0
235,4,2,159,0
236,4,2,159,0
237,4,4,159,0
238,4,0,159,0
239,4,4,159,0
241,4,4,159,0
276,4,0,159,0
276,4,0,159,0
316,4,0,159,0
344,4,0,159,0
345,4,0,159,0
346,4,0,159,0
347,4,0,159,0
348,4,4,159,0
349,4,0,159,0
350,4,0,159,0
351,4,4,159,0
352,4,0,159,0
353,4,0,159,0
355,4,0,159,0
364,8,4,159,0
366,4,0,159,0
366,4,0,159,0
366,4,0,159,0
366,4,0,159,0
0,4,3,160,0
26,4,3,160,0
27,4,3,160,0
28,7,1,160,0
29,7,1,160,0
31,7,1,160,0
32,7,1,160,0
33,7,1,160,0
34,4,1,160,0
39,7,1,160,0
40,7,1,160,0
44,7,1,160,0
49,4,3,160,0
51,7,1,160,0
56,7,1,160,0
64,7,1,160,0
69,7,1,160,0
75,7,1,160,0
80,7,1,160,0
87,7,1,160,0
88,7,1,160,0
91,7,1,160,0
92,7,1,160,0
93,4,1,160,0
94,7,1,160,0
95,7,1,160,0
109,7,1,160,0
110,7,1,160,0
111,4,1,160,0
112,4,1,160,0
115,4,1,160,0
116,4,1,160,0
117,4,1,160,0
118,4,1,160,0
122,4,1,160,0
123,4,1,160,0
124,4,1,160,0
126,4,1,160,0
127,4,1,160,0
128,4,1,160,0
129,4,1,160,0
130,4,1,160,0
131,4,1,160,0
132,4,1,160,0
138,4,3,160,0
140,4,1,160,0
152,4,3,160,0
154,4,3,160,0
155,4,3,160,0
156,4,3,160,0
157,4,3,160,0
158,4,3,160,0
159,4,3,160,0
165,7,1,160,0
172,7,1,160,0
231,7,1,160,0
276,7,1,160,0
344,7,1,160,0
0,3,4,162,0
26,3,4,162,0
27,3,4,162,0
28,8,1,162,0
29,8,2,162,0
31,8,2,162,0
32,8,2,162,0
33,8,2,162,0
34,8,2,162,0
39,8,2,162,0
40,8,2,162,0
44,8,2,162,0
51,5,3,162,0
56,5,3,162,0
64,5,3,162,0
69,5,3,162,0
75,5,3,162,0
76,5,3,162,0
77,5,3,162,0
80,5,3,162,0
87,5,3,162,0
88,5,3,162,0
95,5,3,162,0
109,5,3,162,0
110,5,3,162,0
111,5,3,162,0
112,5,3,162,0
115,5,1,162,0
116,8,2,162,0
117,8,2,162,0
118,5,1,162,0
122,5,1,162,0
123,8,2,162,0
124,8,2,162,0
126,8,2,162,0
127,8,2,162,0
128,8,2,162,0
129,8,2,162,0
130,8,2,162,0
131,8,2,162,0
132,8,2,162,0
140,8,2,162,0
155,3,1,162,0
156,3,4,162,0
157,3,4,162,0
158,3,4,162,0
159,3,4,162,0
165,8,2,162,0
172,8,2,162,0
231,5,3,162,0
276,5,3,162,0
316,5,3,162,0
355,5,3,162,0
366,3,4,162,0
0,4,1,165,0
26,4,1,165,0
27,4,1,165,0
28,8,2,165,0
29,8,4,165,0
31,8,4,165,0
32,8,4,165,0
33,8,4,165,0
34,4,4,165,0
39,8,4,165,0
40,8,4,165,0
44,8,4,165,0
51,4,3,165,0
52,4,3,165,0
53,4,3,165,0
56,4,3,165,0
64,4,3,165,0
69,4,3,165,0
75,4,3,165,0
76,4,3,165,0
77,4,3,165,0
80,4,3,165,0
87,4,3,165,0
88,4,3,165,0
95,4,3,165,0
109,4,3,165,0
110,4,3,165,0
111,4,3,165,0
112,4,3,165,0
115,4,3,165,0
116,4,0,165,0
117,4,0,165,0
118,4,3,165,0
122,4,3,165,0
123,4,3,165,0
124,4,3,165,0
126,4,3,165,0
127,4,3,165,0
128,4,0,165,0
129,4,0,165,0
130,4,3,165,0
131,4,3,165,0
132,4,3,165,0
140,4,3,165,0
155,4,1,165,0
156,4,1,165,0
157,4,1,165,0
158,4,1,165,0
159,4,1,165,0
165,8,4,165,0
172,8,4,165,0
231,4,3,165,0
276,4,3,165,0
316,4,3,165,0
355,4,3,165,0
0,3,3,167,0
26,3,3,167,0
27,3,3,167,0
28,8,2,167,0
29,8,2,167,0
31,8,2,167,0
32,8,2,167,0
33,8,2,167,0
34,8,2,167,0
39,1,1,167,0
40,1,1,167,0
44,1,1,167,0
51,1,1,167,0
52,1,1,167,0
53,1,1,167,0
56,1,1,167,0
64,1,1,167,0
69,1,1,167,0
75,1,1,167,0
76,1,1,167,0
77,1,1,167,0
80,1,1,167,0
87,1,1,167,0
88,1,1,167,0
95,1,1,167,0
109,1,1,167,0
110,1,1,167,0
111,1,1,167,0
112,1,1,167,0
115,1,1,167,0
116,1,3,167,0
117,1,3,167,0
118,1,1,167,0
122,1,1,167,0
123,1,1,167,0
124,1,1,167,0
126,1,1,167,0
127,1,1,167,0
128,1,3,167,0
129,1,3,167,0
130,1,1,167,0
131,1,1,167,0
132,1,1,167,0
140,1,1,167,0
155,3,2,167,0
156,3,3,167,0
157,3,3,167,0
158,3,3,167,0
159,3,3,167,0
165,5,0,167,0
172,1,1,167,0
231,1,1,167,0
276,1,1,167,0
316,1,1,167,0
355,1,1,167,0
0,3,4,169,0
26,3,4,169,0
27,3,4,169,0
28,8,3,169,0
29,8,4,169,0
31,8,4,169,0
32,8,4,169,0
33,8,4,169,0
34,8,4,169,0
39,8,4,169,0
40,8,4,169,0
44,8,4,169,0
51,5,2,169,0
56,5,2,169,0
64,5,2,169,0
69,5,2,169,0
75,5,2,169,0
76,5,2,169,0
77,5,2,169,0
80,5,2,169,0
87,5,2,169,0
88,5,2,169,0
95,5,2,169,0
109,5,2,169,0
110,5,2,169,0
111,5,2,169,0
112,5,2,169,0
115,8,2,169,0
116,8,2,169,0
117,8,2,169,0
118,8,2,169,0
122,8,2,169,0
123,8,2,169,0
124,8,2,169,0
126,8,2,169,0
127,8,2,169,0
128,8,2,169,0
129,8,2,169,0
130,8,2,169,0
131,8,2,169,0
132,8,2,169,0
140,8,2,169,0
155,3,2,169,0
156,3,4,169,0
157,3,4,169,0
158,3,4,169,0
159,3,4,169,0
165,8,4,169,0
172,8,4,169,0
231,5,2,169,0
276,5,2,169,0
316,5,2,169,0
355,5,2,169,0
0,4,2,171,0
26,4,2,171,0
27,4,2,171,0
28,8,3,171,0
29,8,4,171,0
31,8,4,171,0
32,8,4,171,0
33,8,4,171,0
34,8,4,171,0
39,8,4,171,0
40,8,4,171,0
44,8,4,171,0
51,4,2,171,0
52,4,2,171,0
53,4,2,171,0
56,4,2,171,0
59,4,4,171,0
60,4,4,171,0
64,4,4,171,0
67,4,4,171,0
69,4,4,171,0
75,4,4,171,0
76,4,4,171,0
77,4,4,171,0
80,4,4,171,0
87,4,4,171,0
88,4,4,171,0
95,4,4,171,0
109,4,4,171,0
110,4,4,171,0
111,4,4,171,0
112,4,4,171,0
115,4,0,171,0
116,4,0,171,0
117,4,0,171,0
118,4,0,171,0
122,4,0,171,0
123,4,0,171,0
124,4,0,171,0
126,4,0,171,0
127,4,0,171,0
128,4,0,171,0
129,4,0,171,0
130,4,0,171,0
131,4,0,171,0
132,4,0,171,0
140,4,0,171,0
155,4,2,171,0
156,4,2,171,0
157,4,2,171,0
158,4,2,171,0
159,4,2,171,0
165,8,4,171,0
172,8,4,171,0
231,4,2,171,0
231,4,4,171,0
232,4,2,171,0
233,4,2,171,0
234,4,2,171,0
235,4,2,171,0
236,4,2,171,0
237,4,4,171,0
238,4,4,171,0
239,4,4,171,0
241,4,4,171,0
276,4,4,171,0
316,4,4,171,0
355,4,4,171,0
0,4,1,174,0
26,4,1,174,0
27,4,1,174,0
28,8,2,174,0
29,8,3,174,0
31,8,3,174,0
32,8,3,174,0
33,8,3,174,0
34,8,3,174,0
39,8,3,174,0
40,8,3,174,0
44,8,3,174,0
51,5,2,174,0
56,5,2,174,0
64,5,2,174,0
69,5,2,174,0
75,5,2,174,0
76,5,2,174,0
77,5,2,174,0
80,5,2,174,0
87,5,2,174,0
88,5,2,174,0
95,5,2,174,0
109,5,2,174,0
110,5,2,174,0
111,5,2,174,0
112,5,2,174,0
115,8,0,174,0
116,8,0,174,0
117,8,0,174,0
118,8,0,174,0
122,8,0,174,0
123,8,0,174,0
124,8,0,174,0
126,8,0,174,0
127,8,0,174,0
128,8,0,174,0
129,8,0,174,0
130,8,0,174,0
131,8,0,174,0
132,8,0,174,0
140,8,0,174,0
155,4,1,174,0
156,4,1,174,0
157,4,1,174,0
158,4,1,174,0
159,4,1,174,0
165,8,3,174,0
172,8,3,174,0
231,5,2,174,0
276,5,2,174,0
316,5,2,174,0
355,5,2,174,0
0,4,4,175,0
26,4,4,175,0
27,4,4,175,0
28,8,5,175,0
29,8,0,175,0
31,8,0,175,0
32,8,0,175,0
33,8,0,175,0
34,8,0,175,0
39,8,0,175,0
40,8,0,175,0
44,8,0,175,0
51,5,2,175,0
56,5,2,175,0
64,5,2,175,0
69,5,2,175,0
75,5,2,175,0
76,5,2,175,0
77,5,2,175,0
80,5,2,175,0
87,5,2,175,0
88,5,2,175,0
95,5,2,175,0
109,5,2,175,0
110,5,2,175,0
111,5,2,175,0
112,5,2,175,0
115,4,1,175,0
116,8,0,175,0
117,8,0,175,0
118,4,1,175,0
122,4,1,175,0
123,8,3,175,0
124,8,3,175,0
126,8,3,175,0
127,8,3,175,0
128,8,0,175,0
129,8,0,175,0
130,8,3,175,0
131,8,3,175,0
132,8,3,175,0
140,8,3,175,0
155,4,4,175,0
156,4,4,175,0
157,4,4,175,0
158,4,4,175,0
159,4,4,175,0
165,8,0,175,0
171,4,3,175,0
172,8,0,175,0
196,4,3,175,0
197,4,3,175,0
201,4,3,175,0
202,4,3,175,0
203,4,3,175,0
206,4,3,175,0
207,4,3,175,0
208,4,3,175,0
209,4,3,175,0
214,4,3,175,0
215,4,3,175,0
216,4,3,175,0
231,5,2,175,0
276,5,2,175,0
316,5,2,175,0
355,5,2,175,0
0,3,4,177,0
26,3,4,177,0
27,3,4,177,0
28,8,0,177,0
29,8,1,177,0
31,8,1,177,0
32,8,1,177,0
33,8,1,177,0
34,8,1,177,0
39,8,1,177,0
40,8,1,177,0
44,8,1,177,0
51,5,2,177,0
56,5,2,177,0
