Activity,Resource,Weekday,Case,Anomaly
a_04_BPT_005\\complete,r_560530,wd_1,21288044,0
a_05_EIND_010\\complete,r_560530,wd_1,21288044,0
a_08_AWB45_005\\complete,r_560519,wd_3,21288044,0
a_08_AWB45_005\\complete,r_560519,wd_1,21288044,0
a_08_AWB45_010\\complete,r_560519,wd_3,21288044,0
a_08_AWB45_020_0\\complete,r_560519,wd_3,21288044,0
a_08_AWB45_020_1\\complete,r_560519,wd_3,21288044,0
a_08_AWB45_020_2\\complete,r_560519,wd_3,21288044,0
a_08_AWB45_025\\complete,r_560519,wd_3,21288044,0
a_08_AWB45_030\\complete,r_560519,wd_1,21288044,0
a_08_AWB45_040\\complete,r_560519,wd_1,21288044,0
a_08_AWB45_045\\complete,r_560519,wd_1,21288044,0
a_08_AWB45_051_0\\complete,r_560519,wd_1,21288044,0
a_09_AH_I_010\\complete,r_560519,wd_1,21288044,0
a_11_AH_II_010\\complete,r_560519,wd_1,21288044,0
a_13_CRD_010\\complete,r_560519,wd_1,21288044,0
a_16_LGSD_010\\complete,r_560519,wd_1,21288044,0
a_16_LGSV_010\\complete,r_560530,wd_1,21288044,0
a_01_BB_540\\complete,r_560530,wd_3,21288689,0
a_01_BB_770\\complete,r_560530,wd_3,21288689,0
a_01_BB_775\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_010\\complete,r_560530,wd_0,21288689,0
a_01_HOOFD_011\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_015\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_020\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_030_1\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_030_2\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_061\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_065_0\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_101b\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_110_0\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_110_1\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_110_2\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_180\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_181\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_195\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_200\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_250_1\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_250_2\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_330\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_332\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_350_0\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_370\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_375\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_380\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_430\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_480\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_490_1\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_490_1a\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_490_2\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_490_3\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_490_3a\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_490_4\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_495\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_500\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_510_0\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_510_2\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_510_2a\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_510_3\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_515\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_530b\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_809\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_809c\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_810\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_811\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_814\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_815\\complete,r_560530,wd_3,21288689,0
a_01_HOOFD_820\\complete,r_560530,wd_3,21288689,0
a_02_DRZ_010\\complete,r_560530,wd_3,21288689,0
a_03_GBH_005\\complete,r_560530,wd_3,21288689,0
a_04_BPT_005\\complete,r_560530,wd_3,21288689,0
a_05_EIND_010\\complete,r_560530,wd_3,21288689,0
a_08_AWB45_005\\complete,r_560530,wd_3,21288689,0
a_09_AH_I_010\\complete,r_560530,wd_3,21288689,0
a_11_AH_II_010\\complete,r_560530,wd_3,21288689,0
a_13_CRD_010\\complete,r_560530,wd_3,21288689,0
a_16_LGSV_010\\complete,r_560530,wd_3,21288689,0
a_01_BB_540\\complete,r_560458,wd_4,21298018,0
a_01_BB_770\\complete,r_560458,wd_4,21298018,0
a_01_BB_775\\complete,r_560458,wd_4,21298018,0
a_01_HOOFD_010\\complete,r_560530,wd_2,21298018,0
a_01_HOOFD_011\\complete,r_560530,wd_1,21298018,0
a_01_HOOFD_015\\complete,r_560530,wd_1,21298018,0
a_01_HOOFD_020\\complete,r_560530,wd_1,21298018,0
a_01_HOOFD_030_1\\complete,r_560530,wd_1,21298018,0
a_01_HOOFD_030_2\\complete,r_560458,wd_1,21298018,0
a_01_HOOFD_061\\complete,r_560530,wd_1,21298018,0
a_01_HOOFD_065_0\\complete,r_560530,wd_1,21298018,0
a_01_HOOFD_101b\\complete,r_560458,wd_4,21298018,0
a_01_HOOFD_110_0\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_110_1\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_110_2\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_180\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_195\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_200\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_250_1\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_250_2\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_330\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_370\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_375\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_380\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_430\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_480\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_490_1\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_490_1a\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_490_2\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_490_4\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_490_5\\complete,r_560521,wd_1,21298018,0
a_01_HOOFD_490_5a\\complete,r_560521,wd_1,21298018,0
a_01_HOOFD_491\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_494a\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_495\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_500\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_510_0\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_510_1\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_510_2\\complete,r_560521,wd_1,21298018,0
a_01_HOOFD_510_2a\\complete,r_560521,wd_1,21298018,0
a_01_HOOFD_510_3\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_510_4\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_515\\complete,r_560521,wd_3,21298018,0
a_01_HOOFD_530b\\complete,r_560458,wd_4,21298018,0
a_01_HOOFD_809\\complete,r_560458,wd_4,21298018,0
a_01_HOOFD_809c\\complete,r_560458,wd_4,21298018,0
a_01_HOOFD_810\\complete,r_560458,wd_2,21298018,0
a_01_HOOFD_811\\complete,r_560458,wd_4,21298018,0
a_01_HOOFD_814\\complete,r_560458,wd_4,21298018,0
a_01_HOOFD_815\\complete,r_560458,wd_4,21298018,0
a_01_HOOFD_820\\complete,r_560458,wd_4,21298018,0
a_02_DRZ_010\\complete,r_560530,wd_1,21298018,0
a_03_GBH_005\\complete,r_560530,wd_1,21298018,0
a_04_BPT_005\\complete,r_560530,wd_1,21298018,0
a_05_EIND_010\\complete,r_560530,wd_1,21298018,0
a_08_AWB45_005\\complete,r_560521,wd_3,21298018,0
a_09_AH_I_010\\complete,r_560521,wd_3,21298018,0
a_11_AH_II_010\\complete,r_560521,wd_3,21298018,0
a_13_CRD_010\\complete,r_560521,wd_3,21298018,0
a_16_LGSD_010\\complete,r_560521,wd_3,21298018,0
a_16_LGSV_010\\complete,r_560530,wd_1,21298018,0
a_01_BB_540\\complete,r_560458,wd_4,21369324,0
a_01_BB_770\\complete,r_560458,wd_4,21369324,0
a_01_BB_775\\complete,r_560458,wd_4,21369324,0
a_01_HOOFD_010\\complete,r_560530,wd_2,21369324,0
a_01_HOOFD_011\\complete,r_560530,wd_1,21369324,0
a_01_HOOFD_015\\complete,r_560530,wd_1,21369324,0
a_01_HOOFD_020\\complete,r_560530,wd_1,21369324,0
a_01_HOOFD_030_1\\complete,r_560530,wd_1,21369324,0
a_01_HOOFD_030_2\\complete,r_560530,wd_1,21369324,0
a_01_HOOFD_061\\complete,r_560530,wd_1,21369324,0
a_01_HOOFD_065_0\\complete,r_560530,wd_1,21369324,0
a_01_HOOFD_101b\\complete,r_560458,wd_4,21369324,0
a_01_HOOFD_110_0\\complete,r_560521,wd_1,21369324,0
a_01_HOOFD_110_1\\complete,r_560521,wd_1,21369324,0
a_01_HOOFD_110_2\\complete,r_560521,wd_1,21369324,0
a_01_HOOFD_180\\complete,r_560521,wd_1,21369324,0
a_01_HOOFD_195\\complete,r_560521,wd_1,21369324,0
a_01_HOOFD_200\\complete,r_560521,wd_1,21369324,0
a_01_HOOFD_250_1\\complete,r_560521,wd_1,21369324,0
a_01_HOOFD_250_2\\complete,r_560521,wd_2,21369324,0
a_01_HOOFD_330\\complete,r_560521,wd_2,21369324,0
a_01_HOOFD_370\\complete,r_560521,wd_2,21369324,0
a_01_HOOFD_375\\complete,r_560521,wd_2,21369324,0
a_01_HOOFD_380\\complete,r_560521,wd_2,21369324,0
a_01_HOOFD_430\\complete,r_560521,wd_2,21369324,0
a_01_HOOFD_480\\complete,r_560521,wd_2,21369324,0
a_01_HOOFD_490_1\\complete,r_560521,wd_2,21369324,0
a_01_HOOFD_490_1a\\complete,r_560521,wd_2,21369324,0
a_01_HOOFD_490_2\\complete,r_560521,wd_2,21369324,0
a_01_HOOFD_490_4\\complete,r_560532,wd_4,21369324,0
a_01_HOOFD_490_5\\complete,r_560532,wd_4,21369324,0
a_01_HOOFD_490_5a\\complete,r_560532,wd_4,21369324,0
a_01_HOOFD_491\\complete,r_560532,wd_4,21369324,0
a_01_HOOFD_494a\\complete,r_560532,wd_4,21369324,0
a_01_HOOFD_495\\complete,r_560532,wd_4,21369324,0
a_01_HOOFD_500\\complete,r_560532,wd_4,21369324,0
a_01_HOOFD_510_0\\complete,r_560532,wd_4,21369324,0
a_01_HOOFD_510_1\\complete,r_560532,wd_4,21369324,0
a_01_HOOFD_510_2\\complete,r_560532,wd_4,21369324,0
a_01_HOOFD_510_2a\\complete,r_560532,wd_4,21369324,0
a_01_HOOFD_510_3\\complete,r_560532,wd_4,21369324,0
a_01_HOOFD_510_4\\complete,r_560532,wd_4,21369324,0
a_01_HOOFD_515\\complete,r_560532,wd_4,21369324,0
a_01_HOOFD_530b\\complete,r_560458,wd_4,21369324,0
a_01_HOOFD_809\\complete,r_560458,wd_4,21369324,0
a_01_HOOFD_809c\\complete,r_560458,wd_4,21369324,0
a_01_HOOFD_810\\complete,r_560458,wd_2,21369324,0
a_01_HOOFD_811\\complete,r_560458,wd_4,21369324,0
a_01_HOOFD_814\\complete,r_560458,wd_4,21369324,0
a_01_HOOFD_815\\complete,r_560458,wd_4,21369324,0
a_01_HOOFD_820\\complete,r_560458,wd_4,21369324,0
a_02_DRZ_010\\complete,r_560530,wd_1,21369324,0
a_03_GBH_005\\complete,r_560530,wd_1,21369324,0
a_04_BPT_005\\complete,r_560530,wd_1,21369324,0
a_05_EIND_010\\complete,r_560530,wd_1,21369324,0
a_08_AWB45_005\\complete,r_560521,wd_1,21369324,0
a_09_AH_I_010\\complete,r_560521,wd_2,21369324,0
a_11_AH_II_010\\complete,r_560521,wd_2,21369324,0
a_13_CRD_010\\complete,r_560521,wd_2,21369324,0
a_16_LGSD_010\\complete,r_560532,wd_4,21369324,0
a_16_LGSV_010\\complete,r_560530,wd_1,21369324,0
a_01_BB_540\\complete,r_560519,wd_1,21399390,0
a_01_BB_770\\complete,r_560519,wd_1,21399390,0
a_01_BB_775\\complete,r_560519,wd_1,21399390,0
a_01_HOOFD_010\\complete,r_560532,wd_2,21399390,0
a_01_HOOFD_011\\complete,r_560532,wd_4,21399390,0
a_01_HOOFD_015\\complete,r_560532,wd_4,21399390,0
a_01_HOOFD_020\\complete,r_560532,wd_4,21399390,0
a_01_HOOFD_030_1\\complete,r_560532,wd_4,21399390,0
a_01_HOOFD_030_2\\complete,r_560532,wd_4,21399390,0
a_01_HOOFD_061\\complete,r_560532,wd_4,21399390,0
a_01_HOOFD_065_0\\complete,r_560532,wd_4,21399390,0
a_01_HOOFD_101b\\complete,r_560519,wd_1,21399390,0
a_01_HOOFD_110_0\\complete,r_560519,wd_0,21399390,0
a_01_HOOFD_110_1\\complete,r_560519,wd_0,21399390,0
a_01_HOOFD_110_2\\complete,r_560519,wd_0,21399390,0
a_01_HOOFD_180\\complete,r_560519,wd_0,21399390,0
a_01_HOOFD_195\\complete,r_560519,wd_0,21399390,0
a_01_HOOFD_200\\complete,r_560519,wd_0,21399390,0
a_01_HOOFD_250_1\\complete,r_560519,wd_0,21399390,0
a_01_HOOFD_250_2\\complete,r_560519,wd_0,21399390,0
a_01_HOOFD_330\\complete,r_560519,wd_0,21399390,0
a_01_HOOFD_370\\complete,r_560519,wd_0,21399390,0
a_01_HOOFD_375\\complete,r_560519,wd_0,21399390,0
a_01_HOOFD_380\\complete,r_560519,wd_0,21399390,0
a_01_HOOFD_430\\complete,r_560519,wd_0,21399390,0
a_01_HOOFD_480\\complete,r_560519,wd_3,21399390,0
a_01_HOOFD_490_1\\complete,r_560519,wd_3,21399390,0
a_01_HOOFD_490_1a\\complete,r_560519,wd_3,21399390,0
a_01_HOOFD_490_2\\complete,r_560519,wd_3,21399390,0
a_01_HOOFD_490_4\\complete,r_560519,wd_3,21399390,0
a_01_HOOFD_490_5\\complete,r_560519,wd_3,21399390,0
a_01_HOOFD_490_5a\\complete,r_560519,wd_3,21399390,0
a_01_HOOFD_491\\complete,r_560519,wd_3,21399390,0
a_01_HOOFD_494a\\complete,r_560519,wd_3,21399390,0
a_01_HOOFD_495\\complete,r_560519,wd_3,21399390,0
a_01_HOOFD_500\\complete,r_560519,wd_3,21399390,0
a_01_HOOFD_510_0\\complete,r_560519,wd_3,21399390,0
a_01_HOOFD_510_1\\complete,r_560519,wd_3,21399390,0
a_01_HOOFD_510_2\\complete,r_560519,wd_3,21399390,0
a_01_HOOFD_510_2a\\complete,r_560519,wd_3,21399390,0
a_01_HOOFD_510_3\\complete,r_560519,wd_3,21399390,0
a_01_HOOFD_510_4\\complete,r_560519,wd_3,21399390,0
a_01_HOOFD_515\\complete,r_560519,wd_3,21399390,0
a_01_HOOFD_530b\\complete,r_560519,wd_1,21399390,0
a_01_HOOFD_809\\complete,r_560519,wd_1,21399390,0
a_01_HOOFD_809c\\complete,r_560519,wd_1,21399390,0
a_01_HOOFD_810\\complete,r_560519,wd_1,21399390,0
a_01_HOOFD_811\\complete,r_560519,wd_1,21399390,0
a_01_HOOFD_814\\complete,r_560519,wd_1,21399390,0
a_01_HOOFD_815\\complete,r_560519,wd_1,21399390,0
a_01_HOOFD_820\\complete,r_560519,wd_1,21399390,0
a_02_DRZ_010\\complete,r_560532,wd_4,21399390,0
a_03_GBH_005\\complete,r_560532,wd_4,21399390,0
a_04_BPT_005\\complete,r_560532,wd_4,21399390,0
a_05_EIND_010\\complete,r_560532,wd_4,21399390,0
a_08_AWB45_005\\complete,r_560519,wd_0,21399390,0
a_09_AH_I_010\\complete,r_560519,wd_0,21399390,0
a_11_AH_II_010\\complete,r_560519,wd_2,21399390,0
a_13_CRD_010\\complete,r_560519,wd_3,21399390,0
a_16_LGSV_010\\complete,r_560532,wd_4,21399390,0
a_01_BB_540\\complete,r_560458,wd_1,21435708,0
a_01_BB_545\\complete,r_560458,wd_1,21435708,0
a_01_BB_546\\complete,r_560458,wd_1,21435708,0
a_01_BB_550_1\\complete,r_560458,wd_1,21435708,0
a_01_BB_550_2\\complete,r_560458,wd_3,21435708,0
a_01_BB_590\\complete,r_560458,wd_1,21435708,0
a_01_HOOFD_010\\complete,r_560532,wd_1,21435708,0
a_01_HOOFD_011\\complete,r_560532,wd_2,21435708,0
a_01_HOOFD_015\\complete,r_560532,wd_2,21435708,0
a_01_HOOFD_020\\complete,r_560532,wd_2,21435708,0
a_01_HOOFD_030_1\\complete,r_560532,wd_2,21435708,0
a_01_HOOFD_030_2\\complete,r_560532,wd_2,21435708,0
a_01_HOOFD_061\\complete,r_560532,wd_2,21435708,0
a_01_HOOFD_065_0\\complete,r_560532,wd_2,21435708,0
a_01_HOOFD_110_0\\complete,r_4634935,wd_0,21435708,0
a_01_HOOFD_180\\complete,r_4634935,wd_0,21435708,0
a_01_HOOFD_193\\complete,r_4634935,wd_1,21435708,0
a_01_HOOFD_195\\complete,r_4634935,wd_3,21435708,0
a_01_HOOFD_196\\complete,r_4634935,wd_3,21435708,0
a_01_HOOFD_200\\complete,r_4634935,wd_3,21435708,0
a_01_HOOFD_250_1\\complete,r_4634935,wd_3,21435708,0
a_01_HOOFD_250_2\\complete,r_4634935,wd_3,21435708,0
a_01_HOOFD_330\\complete,r_4634935,wd_3,21435708,0
a_01_HOOFD_370\\complete,r_4634935,wd_3,21435708,0
a_01_HOOFD_375\\complete,r_4634935,wd_3,21435708,0
a_01_HOOFD_380\\complete,r_4634935,wd_3,21435708,0
a_01_HOOFD_430\\complete,r_4634935,wd_3,21435708,0
a_01_HOOFD_480\\complete,r_4634935,wd_3,21435708,0
a_01_HOOFD_490_1\\complete,r_4634935,wd_3,21435708,0
a_01_HOOFD_490_1a\\complete,r_4634935,wd_3,21435708,0
a_01_HOOFD_490_2\\complete,r_4634935,wd_3,21435708,0
a_01_HOOFD_490_4\\complete,r_4634935,wd_0,21435708,0
a_01_HOOFD_490_5\\complete,r_4634935,wd_3,21435708,0
a_01_HOOFD_490_5a\\complete,r_4634935,wd_3,21435708,0
a_01_HOOFD_491\\complete,r_4634935,wd_0,21435708,0
a_01_HOOFD_494a\\complete,r_4634935,wd_0,21435708,0
a_01_HOOFD_495\\complete,r_4634935,wd_2,21435708,0
a_01_HOOFD_500\\complete,r_4634935,wd_2,21435708,0
a_01_HOOFD_510_0\\complete,r_4634935,wd_2,21435708,0
a_01_HOOFD_510_1\\complete,r_4634935,wd_2,21435708,0
a_01_HOOFD_510_2\\complete,r_4634935,wd_3,21435708,0
a_01_HOOFD_510_2a\\complete,r_4634935,wd_3,21435708,0
a_01_HOOFD_510_3\\complete,r_4634935,wd_2,21435708,0
a_01_HOOFD_510_4\\complete,r_4634935,wd_2,21435708,0
a_01_HOOFD_515\\complete,r_4634935,wd_2,21435708,0
a_01_HOOFD_532\\complete,r_4634935,wd_2,21435708,0
a_02_DRZ_010\\complete,r_560532,wd_2,21435708,0
a_03_GBH_005\\complete,r_560532,wd_2,21435708,0
a_04_BPT_005\\complete,r_560532,wd_2,21435708,0
a_05_EIND_010\\complete,r_560532,wd_2,21435708,0
a_08_AWB45_005\\complete,r_4634935,wd_0,21435708,0
a_08_AWB45_005\\complete,r_4634935,wd_3,21435708,0
a_08_AWB45_010\\complete,r_4634935,wd_0,21435708,0
a_08_AWB45_020_0\\complete,r_4634935,wd_0,21435708,0
a_08_AWB45_020_1\\complete,r_4634935,wd_0,21435708,0
a_08_AWB45_020_2\\complete,r_4634935,wd_0,21435708,0
a_08_AWB45_025\\complete,r_4634935,wd_0,21435708,0
a_08_AWB45_030\\complete,r_4634935,wd_1,21435708,0
a_08_AWB45_040\\complete,r_4634935,wd_1,21435708,0
a_08_AWB45_045\\complete,r_4634935,wd_1,21435708,0
a_08_AWB45_051_0\\complete,r_4634935,wd_1,21435708,0
a_09_AH_I_010\\complete,r_4634935,wd_3,21435708,0
a_11_AH_II_010\\complete,r_4634935,wd_3,21435708,0
a_13_CRD_010\\complete,r_4634935,wd_3,21435708,0
a_16_LGSV_010\\complete,r_560532,wd_2,21435708,0
a_99_NOCODE_02\\complete,r_4634935,wd_0,21435708,0
a_99_NOCODE_02\\complete,r_4634935,wd_0,21435708,0
a_99_NOCODE_02\\complete,r_4634935,wd_0,21435708,0
a_99_NOCODE_02\\complete,r_4634935,wd_0,21435708,0
a_99_NOCODE_02\\complete,r_4634935,wd_0,21435708,0
a_01_BB_540\\complete,r_560519,wd_1,21458097,0
a_01_BB_770\\complete,r_560519,wd_1,21458097,0
a_01_BB_775\\complete,r_560519,wd_1,21458097,0
a_01_HOOFD_010\\complete,r_560532,wd_6,21458097,0
a_01_HOOFD_011\\complete,r_560532,wd_0,21458097,0
a_01_HOOFD_015\\complete,r_560532,wd_0,21458097,0
a_01_HOOFD_020\\complete,r_560532,wd_0,21458097,0
a_01_HOOFD_030_1\\complete,r_560532,wd_0,21458097,0
a_01_HOOFD_030_2\\complete,r_560532,wd_0,21458097,0
a_01_HOOFD_061\\complete,r_560532,wd_0,21458097,0
a_01_HOOFD_065_0\\complete,r_560532,wd_0,21458097,0
a_01_HOOFD_101b\\complete,r_560519,wd_1,21458097,0
a_01_HOOFD_110_0\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_110_1\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_110_2\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_180\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_195\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_200\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_250_1\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_250_2\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_330\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_370\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_375\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_380\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_430\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_480\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_490_1\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_490_1a\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_490_2\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_490_4\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_490_5\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_490_5a\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_491\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_494a\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_495\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_500\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_510_0\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_510_1\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_510_2\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_510_2a\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_510_3\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_510_4\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_515\\complete,r_560519,wd_4,21458097,0
a_01_HOOFD_530b\\complete,r_560519,wd_1,21458097,0
a_01_HOOFD_809\\complete,r_560519,wd_1,21458097,0
a_01_HOOFD_809c\\complete,r_560519,wd_1,21458097,0
a_01_HOOFD_810\\complete,r_560519,wd_5,21458097,0
a_01_HOOFD_811\\complete,r_560519,wd_1,21458097,0
a_01_HOOFD_814\\complete,r_560519,wd_1,21458097,0
a_01_HOOFD_815\\complete,r_560519,wd_1,21458097,0
a_01_HOOFD_820\\complete,r_560519,wd_1,21458097,0
a_02_DRZ_010\\complete,r_560532,wd_0,21458097,0
a_03_GBH_005\\complete,r_560532,wd_0,21458097,0
a_04_BPT_005\\complete,r_560532,wd_0,21458097,0
a_05_EIND_010\\complete,r_560532,wd_0,21458097,0
a_08_AWB45_005\\complete,r_560519,wd_4,21458097,0
a_09_AH_I_010\\complete,r_560519,wd_4,21458097,0
a_11_AH_II_010\\complete,r_560519,wd_4,21458097,0
a_13_CRD_010\\complete,r_560519,wd_4,21458097,0
a_16_LGSD_010\\complete,r_560519,wd_4,21458097,0
a_16_LGSV_010\\complete,r_560532,wd_0,21458097,0
a_01_BB_540\\complete,r_560530,wd_3,21478250,0
a_01_BB_770\\complete,r_560530,wd_3,21478250,0
a_01_BB_775\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_010\\complete,r_560530,wd_0,21478250,0
a_01_HOOFD_011\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_015\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_020\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_030_1\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_030_2\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_061\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_065_0\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_101b\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_110_0\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_180\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_195\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_200\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_250_1\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_250_2\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_330\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_370\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_375\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_380\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_430\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_480\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_490_1\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_490_1a\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_490_2\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_490_4\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_490_5\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_490_5a\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_491\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_494a\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_495\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_500\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_510_0\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_510_1\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_510_2\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_510_2a\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_510_3\\complete,r_560530,wd_3,21478250,0
a_01_HOOFD_510_4\\complete,r_560530,wd_3,21478250,0
